,x,y,z,User,Model,Device,gt
98776,-2.936142,1.2990723,5.9130707000000005,h,nexus4,nexus4_2,2
129843,-1.5567169,-1.6561583999999998,9.712143,f,nexus4,nexus4_2,5
40216,-2.661209,-0.86587524,9.532425,i,nexus4,nexus4_2,3
109966,-6.741988,-0.9193620000000001,5.516172,c,samsungold,samsungold_1,2
24139,-0.7902374,-1.6644897,9.721664,c,nexus4,nexus4_2,1
93071,-2.5076752,-1.8501587,9.69191,h,nexus4,nexus4_2,0
136104,1.2067261,1.8663483,10.8489685,i,nexus4,nexus4_1,2
119940,0.7194576,1.1348516000000002,9.3733,c,s3mini,s3mini_1,1
80053,-1.22224,0.19752164,6.155493,f,s3mini,s3mini_1,5
96037,-5.3904724,2.8434906000000004,8.3591,d,nexus4,nexus4_1,5
41826,-3.4955292,-0.40170288,6.993759,g,nexus4,nexus4_2,2
102888,-6.170044,0.4071808,7.9223022,a,nexus4,nexus4_1,4
39707,-2.0555725,-0.20457458,7.483124,g,nexus4,nexus4_1,2
51729,-9.14653,-0.016082764,9.881149,e,nexus4,nexus4_2,3
22946,-3.4955344,-1.0151415000000001,11.760319,b,s3,s3_2,5
115949,-4.4464874000000005,1.2312317,4.703842,b,nexus4,nexus4_2,3
38631,-12.210428,3.4189199999999995,12.363658000000001,c,s3,s3_1,3
101491,-2.8195037999999997,-0.51000977,9.419357000000002,e,nexus4,nexus4_2,4
127273,-9.509769,0.36391866,6.531382,h,s3,s3_1,2
104267,4.290356,1.53227,9.040393,g,samsungold,samsungold_2,1
104926,-5.6323595,1.3754688999999998,8.081628,f,s3mini,s3mini_1,3
126867,-1.8972778000000001,-0.024856567000000003,9.6302185,e,nexus4,nexus4_1,5
89789,-2.8837737999999997,-1.7906494,10.053726,b,nexus4,nexus4_2,0
52785,-2.2337902,1.5837643999999995,9.155427,b,s3mini,s3mini_1,4
11177,-1.7770691000000003,0.32743835,13.8637085,f,nexus4,nexus4_1,0
19625,-3.0933087,2.0398598000000003,7.7093296,b,s3,s3_2,3
26027,-4.942794999999999,-0.9908447,7.742386,d,nexus4,nexus4_2,3
57680,-2.4600677,-0.5730896,9.487198,e,nexus4,nexus4_2,4
106448,-5.1642933,1.9788077000000002,7.505822,h,s3mini,s3mini_1,3
103060,-3.2082303,2.3654714,5.803545,b,s3,s3_1,3
126029,-0.33677673,0.088653564,11.517653999999999,g,nexus4,nexus4_2,0
117256,-2.8302155,-1.6049805,9.532425,d,nexus4,nexus4_2,3
20825,8.932767,0.31603462,3.6619315,b,s3mini,s3mini_1,1
30092,-6.25795,2.0976868,15.460739000000002,f,nexus4,nexus4_2,5
58624,3.524221,0.0,9.500074,d,samsungold,samsungold_1,1
105055,-2.436264,-1.5776062,9.419357000000002,c,nexus4,nexus4_2,4
64956,1.5993267,0.5650316,9.308656,h,s3,s3_2,1
70962,9.404724,1.0010834000000002,3.7792663999999996,b,nexus4,nexus4_1,1
49129,-5.9415283,-1.0186614999999999,10.716858,a,nexus4,nexus4_1,0
123470,-3.2716765,-1.258153,8.905233,b,s3mini,s3mini_1,0
124114,-3.9858856,0.70635986,5.934494,d,nexus4,nexus4_2,3
31776,-0.4213795,-0.5650316,6.129156,i,s3,s3_2,5
38511,3.06454,-2.604859,9.346847,c,samsungold,samsungold_2,0
110028,-1.4331055,4.199112,17.058167,f,nexus4,nexus4_1,2
61347,0.04510498,-1.7791901,8.635223,e,nexus4,nexus4_1,2
71794,-2.442215,-1.6073608,7.1318207,f,nexus4,nexus4_2,5
34538,-3.962082,0.8122864000000001,8.761185000000001,h,nexus4,nexus4_2,4
99223,-2.0781669999999997,1.8100165000000001,9.232041,g,s3,s3_2,4
112280,3.524221,0.306454,9.500074,e,samsungold,samsungold_2,1
54193,-3.6774480000000014,0.766135,9.500074,b,samsungold,samsungold_2,2
111803,1.7817535,-0.29696655,9.829971,h,nexus4,nexus4_2,1
28995,3.8157806000000014,-0.49929809999999997,8.961136,e,nexus4,nexus4_2,1
21884,-3.168396,0.78089905,7.1593933000000005,h,nexus4,nexus4_1,5
72299,-0.9522705,-1.3066864,9.953949,c,nexus4,nexus4_1,1
27758,-0.7009734999999999,-1.6240233999999998,9.62883,c,nexus4,nexus4_2,1
38212,-8.345703,-5.0522003,10.268158,d,nexus4,nexus4_1,5
17436,-3.7074212999999996,3.3566709,8.252813,f,s3mini,s3mini_1,0
6177,-0.11492168,-1.283292,11.013328,f,s3,s3_2,3
54726,3.8264922999999995,-0.06607056,9.081344999999999,d,nexus4,nexus4_2,1
90901,-3.8690300000000004,1.043872,8.082825,b,s3,s3_1,3
120279,-2.4410248,-0.24340820000000005,9.497910000000001,d,nexus4,nexus4_2,4
25856,4.041748,0.39289856,9.51239,d,nexus4,nexus4_1,1
39037,1.4820108,0.2777274,9.329007,h,s3mini,s3mini_1,1
50839,-5.669398999999999,-1.53227,11.645252000000001,b,samsungold,samsungold_2,3
17679,3.3638535000000003,0.0047884034,8.862138,e,s3mini,s3mini_1,1
72562,-3.06454,-0.766135,19.45983,f,samsungold,samsungold_2,2
98494,-1.5610195,1.436521,6.5984197,g,s3,s3_1,5
111397,-11.913879,2.974411,10.726379,c,nexus4,nexus4_1,3
96574,-0.72953796,1.7632446,9.516952499999999,b,nexus4,nexus4_2,4
57150,-1.8829956,0.47502136,7.7997130000000015,g,nexus4,nexus4_1,5
70103,-2.3104044999999998,2.420538,8.985439,e,s3mini,s3mini_1,2
66826,-3.0071173,0.5554548,12.449849,g,s3,s3_2,5
104999,5.242813,0.25527954,8.237503,i,nexus4,nexus4_2,1
28828,3.9215392999999996,0.33576965,9.540955,d,nexus4,nexus4_1,1
129380,-1.3866882,0.24531555,7.2367554000000025,f,nexus4,nexus4_1,2
40156,0.153227,-0.4596810000000001,9.346847,b,samsungold,samsungold_1,0
94991,0.053604125999999995,0.12554932,11.095139,f,nexus4,nexus4_2,0
21837,0.31425476,2.1905212000000005,9.896622,g,nexus4,nexus4_2,0
89961,-0.615448,-0.3426361,9.457642,i,nexus4,nexus4_1,0
136053,-5.990158,-1.34552,12.937546000000001,g,nexus4,nexus4_2,5
55939,0.306454,-1.53227,9.19362,i,samsungold,samsungold_2,5
120742,5.209718,0.306454,8.733939,i,samsungold,samsungold_1,1
123370,5.433075,0.7047272,8.764954,i,nexus4,nexus4_1,1
115761,0.8591919,-2.1493377999999996,7.584289599999999,d,nexus4,nexus4_1,2
22918,7.745605499999999,-0.24861145,6.540497,f,nexus4,nexus4_1,1
20969,-9.308656,3.122039,3.4955344,h,s3,s3_1,5
72133,-4.2716980000000015,1.4140778,5.146789599999999,h,nexus4,nexus4_1,3
129873,4.0090910000000015,1.6950948000000001,8.4647,g,s3mini,s3mini_1,1
136476,1.3830414,-1.5871277,9.866867,e,nexus4,nexus4_2,0
60250,-3.9205932999999997,-1.9303436,8.16629,b,nexus4,nexus4_1,3
87724,-0.8726865,-1.1767502,5.774814599999999,f,s3mini,s3mini_1,5
76446,-4.8666230000000015,-2.2060242000000003,11.687851,b,nexus4,nexus4_2,5
44850,-5.707777,0.7278373,8.360553,g,s3,s3_2,2
48768,-4.4799805,-0.25575256,6.2239075,a,nexus4,nexus4_1,3
11761,-4.723800700000001,0.11126709,8.451736,g,nexus4,nexus4_2,3
96100,-4.434061499999999,-0.842759,8.63828,c,s3,s3_1,5
71803,-3.3243102999999996,1.9496613,8.86731,g,nexus4,nexus4_1,5
24239,-4.673482,0.009576807,7.690175999999999,c,s3,s3_1,3
25679,-1.364695,2.0913353,11.565191,b,s3mini,s3mini_1,5
124157,-3.2632967999999996,-0.80086046,8.141483000000001,i,s3mini,s3mini_1,2
118944,-1.8483237000000001,0.06703765,9.385271000000001,f,s3,s3_2,4
16667,4.5168,0.9360656999999999,8.660019,g,nexus4,nexus4_2,1
79773,-5.7784057,4.370615,12.2080345,g,s3mini,s3mini_1,2
64568,1.7621324,0.6607997,9.232041,h,s3,s3_2,1
31511,4.1322019999999995,0.43217468,9.475494,d,nexus4,nexus4_1,1
47569,-3.5302502999999996,0.32321724,8.779537,d,s3mini,s3mini_1,4
37653,-1.5983733999999998,1.1443481000000002,7.810226400000001,b,nexus4,nexus4_2,3
44443,-0.9193620000000001,0.153227,13.177522,e,samsungold,samsungold_2,5
69486,-2.451632,0.612908,7.814577000000001,g,samsungold,samsungold_2,2
134424,3.370994,0.306454,9.500074,e,samsungold,samsungold_2,1
89703,-3.288436,0.45489833,8.789114,d,s3mini,s3mini_1,4
119889,2.328361,1.7860744999999998,8.810661999999997,c,s3mini,s3mini_1,4
59425,-5.362945,-2.758086,8.274258,c,samsungold,samsungold_1,2
110522,-5.870117,0.24055481,8.204376,a,nexus4,nexus4_1,4
100724,4.0774536,-0.12602234,9.469543,e,nexus4,nexus4_1,1
130229,4.31914,-1.3000516000000002,6.0561333,c,s3mini,s3mini_1,2
37296,1.5258636,0.050567627000000004,9.75975,h,nexus4,nexus4_2,1
71205,0.24899697,-0.31603462,9.691728999999999,a,s3,s3_1,1
2495,-6.0081787,3.4957123,10.798981,b,nexus4,nexus4_1,5
98874,0.46926352,2.1260512,10.189722,e,s3,s3_2,0
81880,-0.54862976,-3.7461242999999995,8.909958,e,nexus4,nexus4_2,0
55002,-1.3503298000000001,7.2927384,12.934674000000001,e,s3mini,s3mini_1,3
29276,-3.2479706000000004,-1.5180969,7.967331,d,nexus4,nexus4_2,3
47010,4.3478703,1.5993267,8.667010000000001,g,s3,s3_1,1
21606,-5.056491,0.153227,11.032344,g,samsungold,samsungold_1,2
15742,-4.443583,-1.9919509999999998,8.121031,b,samsungold,samsungold_1,5
133087,0.372406,-0.55329895,10.316956,a,nexus4,nexus4_1,1
12277,2.758086,-1.379043,9.040393,a,samsungold,samsungold_2,0
102664,-3.6200330000000003,-0.36391866,10.601525,h,s3,s3_1,0
24058,0.59376204,1.3215994,12.229582,f,s3,s3_2,5
94718,-0.35434186,0.90021986,7.699753,i,s3,s3_2,2
54608,-1.3889008,-0.8837280000000001,8.298202499999999,i,nexus4,nexus4_2,0
94473,-6.4739213,-5.066130599999998,7.3932949999999975,d,s3,s3_1,2
122727,7.5081229999999985,0.0,6.435534,c,samsungold,samsungold_2,2
19454,-4.2169495,1.0534515,10.28363,d,nexus4,nexus4_1,5
36456,-2.2329102,-0.6711273,7.6854553,i,nexus4,nexus4_1,3
86683,-1.225816,1.225816,11.032344,i,samsungold,samsungold_2,3
53039,3.8498763999999994,0.2873042,8.628703,e,s3,s3_2,1
36616,-1.2889252,0.11126709,10.760696000000001,f,nexus4,nexus4_2,0
23637,-4.290356,1.9919509999999998,8.274258,h,samsungold,samsungold_1,5
71140,-2.2481554,-0.92535895,10.370484,i,s3mini,s3mini_2,5
36712,-1.9057846,-0.019153614,9.222465,f,s3,s3_2,4
77610,-2.9825592,-0.31958008,9.270584,d,nexus4,nexus4_2,4
38628,3.9608154000000004,0.33695984,9.513580000000001,d,nexus4,nexus4_1,1
93299,-4.0509889999999995,1.7046716,8.331821000000001,h,s3,s3_2,4
60407,-4.349067,-0.8882488000000002,6.4511765999999975,h,s3mini,s3mini_1,3
49343,3.6774480000000014,0.153227,6.12908,c,samsungold,samsungold_2,5
10898,3.6774480000000014,-0.153227,9.500074,d,samsungold,samsungold_1,1
128296,-0.6249695,-1.599472,9.996796,c,nexus4,nexus4_1,1
87733,-1.4472198,-1.3883667,7.828079,d,nexus4,nexus4_2,2
69436,-1.0342950999999998,-1.0426749,10.002974499999999,g,s3mini,s3mini_1,0
79050,5.209718,0.306454,8.733939,i,samsungold,samsungold_1,1
97250,-5.8451233,0.62260437,9.022034,g,nexus4,nexus4_1,3
39290,9.346964,0.78529817,3.1986535,b,s3,s3_1,1
3887,-5.1106110000000005,0.35882568,7.4591217000000025,h,nexus4,nexus4_2,5
62611,-0.8509369000000001,-0.59213257,9.449112,i,nexus4,nexus4_2,4
79078,-5.362945,0.9193620000000001,8.274258,e,samsungold,samsungold_1,5
84499,-2.1260512,1.4077905000000002,11.281479,b,s3,s3_1,5
25255,-4.76925,-0.02873042,8.580819,c,s3,s3_2,3
27246,-2.167282,-1.0801086000000002,5.2191925,b,nexus4,nexus4_2,5
50689,-6.1472625999999995,0.65042114,7.5210114,a,nexus4,nexus4_2,4
13592,-3.064578,0.9672575000000001,9.5385,f,s3,s3_2,3
23223,-4.4335629999999995,-1.4887848,8.644745,d,nexus4,nexus4_1,3
50475,-7.6039850000000015,5.9184665999999995,10.486604,h,s3,s3_2,3
53113,-3.1979827999999997,-0.89801025,10.816635,h,nexus4,nexus4_2,0
21894,-3.9073372,-1.5514427,9.452309,b,s3,s3_1,5
62319,-3.6774480000000014,-0.766135,6.435534,h,samsungold,samsungold_1,5
111948,-2.904007,-2.0929564999999997,8.606461,f,nexus4,nexus4_2,3
22204,-8.851532,2.1817474,7.5188293,a,nexus4,nexus4_1,2
58497,4.4666443,1.4878693,8.9565735,g,nexus4,nexus4_1,1
112559,-4.2752685999999995,0.5892791999999999,14.7039795,f,nexus4,nexus4_1,5
86396,-3.083732,-1.4269443000000002,8.944737,g,s3,s3_2,0
59506,-4.156333999999998,1.0630256,9.078813,i,s3,s3_1,3
61908,-2.880371,-1.0174713,8.981567,b,nexus4,nexus4_1,0
121338,-3.9815574000000002,2.944868,14.476541000000001,e,s3mini,s3mini_1,2
56996,-0.842759,-0.8714894,11.425131,i,s3,s3_2,5
51856,-3.8307227999999998,1.1109096,7.7572136,g,s3,s3_2,3
50783,-6.948257400000001,-1.7180481,7.217513999999999,c,nexus4,nexus4_2,5
22728,5.104438,0.9672575000000001,7.9104424,i,s3,s3_2,1
22136,-8.403853999999999,3.9365233999999996,6.7021637,h,nexus4,nexus4_2,5
31272,-8.485051,5.535394,14.001291,h,s3,s3_1,5
104297,-3.6774480000000014,0.9193620000000001,7.814577000000001,g,samsungold,samsungold_2,5
116662,-2.3930047,-0.8511386999999999,8.100781,b,s3mini,s3mini_1,3
129809,-2.9113130000000003,-0.612908,11.645252000000001,f,samsungold,samsungold_1,0
27834,-1.8126068,0.6040039,4.1599274,a,nexus4,nexus4_2,2
55955,-2.298405,-0.153227,10.72589,b,samsungold,samsungold_2,0
119477,-2.4304810000000003,-0.09388733,9.992035000000001,e,nexus4,nexus4_1,4
117906,-3.217767,-0.9193620000000001,9.346847,d,samsungold,samsungold_1,2
112628,-14.039598000000002,2.2026656000000004,11.779472,e,s3,s3_2,2
126442,-6.9144545,0.7661445,7.8625584,d,s3,s3_1,2
67280,-1.8602142,0.8039550999999999,4.515793,a,nexus4,nexus4_2,3
68736,1.6555939,1.6073302999999999,7.8697357000000006,e,nexus4,nexus4_2,0
40919,-1.506897,1.2284088,8.447174,i,nexus4,nexus4_1,2
49601,-4.7022123,1.9345150000000002,8.0924015,h,s3,s3_2,4
118212,-1.550766,1.7632446,9.366989,f,nexus4,nexus4_2,0
65703,-4.4286346,-0.17199707,4.9680634,h,nexus4,nexus4_2,3
45811,3.8729095,-0.063690186,9.04921,d,nexus4,nexus4_2,1
130011,-2.6409759999999998,2.88797,7.697159,h,nexus4,nexus4_2,3
70852,-2.3495482999999995,-0.17243958,9.876586999999999,e,nexus4,nexus4_1,4
106799,-5.4384294,1.9201498,4.7788267,d,s3mini,s3mini_1,3
45068,-6.2817535000000015,1.0991211,9.963272,i,nexus4,nexus4_2,5
124946,-0.32147217,3.8289642,8.428131,b,nexus4,nexus4_1,0
14270,-4.5702667,0.7861023,5.6809845,a,nexus4,nexus4_2,2
130102,7.5081229999999985,-0.306454,6.588761,f,samsungold,samsungold_2,1
77443,-1.1937103,-1.7049560000000001,9.2729645,f,nexus4,nexus4_2,0
30332,-1.5426024999999999,-1.3995209,9.739716,b,nexus4,nexus4_1,0
96967,-3.217767,-0.766135,9.19362,e,samsungold,samsungold_1,4
38254,0.8484802,0.92134094,13.096039,b,nexus4,nexus4_1,5
80330,-2.604859,3.06454,10.266209,f,samsungold,samsungold_2,0
46387,-5.975853,1.53227,11.492025,g,samsungold,samsungold_2,2
64545,1.2641385,2.3654714,7.7859440000000015,b,s3,s3_2,2
135838,-4.28598,0.6618805,9.306488,h,nexus4,nexus4_1,4
698,0.27259827,-1.0527343999999998,11.918747,e,nexus4,nexus4_2,5
119806,-1.379043,2.145178,9.653300999999999,b,samsungold,samsungold_2,4
93653,-4.7418213,-1.9005889999999999,12.9722595,i,nexus4,nexus4_1,2
80825,-5.028487999999999,-0.18865967,7.302017,c,nexus4,nexus4_2,2
56130,1.0821792,2.5378537,1.0534488000000002,e,s3,s3_2,3
76914,-3.5909119,0.22389221,9.8992,c,nexus4,nexus4_1,0
107867,-10.359497,4.063431,8.709014999999999,a,nexus4,nexus4_1,3
33304,-7.4028716,2.3463178,5.717354,a,s3,s3_1,3
87361,-2.2601166,-0.408844,5.9582977,a,nexus4,nexus4_2,2
49952,-3.1945799999999998,-1.2650298999999998,9.986084,b,nexus4,nexus4_1,5
198,-1.5352936000000001,-0.42193604,9.543137,f,nexus4,nexus4_2,4
117427,-5.056491,0.0,10.572663,b,samsungold,samsungold_1,3
79934,-1.7592163,1.3212433000000001,7.8080444,b,nexus4,nexus4_1,5
36930,0.27140808,-0.80636597,9.88353,a,nexus4,nexus4_2,1
123868,-6.933608,-0.2777274,7.7572136,h,s3,s3_1,3
108278,-4.5681367,-0.641646,8.073248,c,s3,s3_2,5
128249,3.9073372,0.076614454,8.944737,e,s3,s3_1,1
114961,-6.3329315,1.4276123,8.412460000000001,h,nexus4,nexus4_2,5
37889,-0.14039612,1.0074768,5.7904816,e,nexus4,nexus4_2,5
10926,-0.4213795,0.32441434,9.440337,a,s3mini,s3mini_1,1
89580,-4.7141833,-0.2861071,9.586383999999999,f,s3mini,s3mini_2,2
118270,-1.541866,-0.25857377,4.510676,b,s3,s3_2,5
3600,5.439026,0.6618805,8.667358,i,nexus4,nexus4_1,1
61919,0.4596810000000001,0.153227,10.879116999999999,e,samsungold,samsungold_2,0
93360,-2.3316956,1.6949615000000002,9.155334,e,nexus4,nexus4_1,2
98731,-1.6687622,0.13343811,11.81778,d,nexus4,nexus4_1,2
90149,-11.032344,0.4596810000000001,10.266209,c,samsungold,samsungold_1,2
1472,-2.8172912999999995,1.2522125,7.6866455,c,nexus4,nexus4_1,2
87241,1.4673767,0.31196594,10.186035,h,nexus4,nexus4_1,1
88211,-3.8075256,-1.2186127,8.16629,a,nexus4,nexus4_1,5
27696,-5.267244,-1.9823990000000002,6.9527617,a,s3,s3_2,3
128001,-3.7134068,0.29448682,8.7125,d,s3mini,s3mini_1,4
83991,-4.759673,0.58418524,8.446744,h,s3,s3_1,4
51918,0.6368576,1.1516110000000002,9.332599,c,s3mini,s3mini_1,1
118722,-3.1411927000000004,0.9576806999999999,9.471461999999999,b,s3,s3_2,2
14010,-4.0562743999999995,3.442154,15.024139000000002,b,nexus4,nexus4_1,2
133828,1.309082,0.47383118,10.188416,h,nexus4,nexus4_1,1
86877,-1.3305817,-0.11605835,10.113235000000001,i,nexus4,nexus4_2,0
6851,-5.272032299999999,2.0362685000000003,7.78355,h,s3mini,s3mini_1,4
135630,-5.7269305999999975,-0.7565677,7.6710224,c,s3,s3_2,0
81575,-4.777527,1.3759918,6.17749,h,nexus4,nexus4_1,3
46186,-4.1276035,1.7046716,7.345411,g,s3,s3_2,2
18469,-3.2022447999999994,-0.82121116,7.917625,b,s3mini,s3mini_1,5
114145,0.022491455,-1.0400848,7.960388000000001,i,nexus4,nexus4_1,2
115398,-2.9051971,-0.60284424,9.277725,e,nexus4,nexus4_2,4
18321,-8.207322999999999,-1.2737153,7.5561004,c,s3,s3_1,5
79645,-9.0237465,6.4463882,12.215216999999999,h,s3mini,s3mini_1,2
36565,-0.7338228,0.41299978,8.7771435,i,s3mini,s3mini_1,2
57799,1.1902313,-0.9170531999999999,10.577408,e,nexus4,nexus4_2,0
50112,-9.806528,2.9113130000000003,4.903264,h,samsungold,samsungold_1,5
93292,-5.0322265999999996,0.61546326,7.3153076,a,nexus4,nexus4_1,2
102812,-6.684611299999999,-2.6910827,4.673482,d,s3,s3_1,2
99522,-1.3200378000000001,1.0451202,12.325989,f,nexus4,nexus4_1,5
110,-0.8558655000000001,-1.1662445,10.078918,c,nexus4,nexus4_1,1
102523,-2.6399536,-2.3659515,10.575225999999999,g,nexus4,nexus4_1,0
30634,-0.24172974,-0.022476196,10.144378999999999,i,nexus4,nexus4_1,4
129300,2.2612305,-1.1341094999999999,12.424774000000001,e,nexus4,nexus4_1,0
50166,-7.201669,-0.4596810000000001,5.056491,c,samsungold,samsungold_1,3
117968,0.0,0.153227,12.411387,f,samsungold,samsungold_2,5
83997,-0.7521515000000001,-1.6740112,9.652633999999999,c,nexus4,nexus4_2,1
86025,-1.8330078,1.7544707999999998,10.230072,i,nexus4,nexus4_1,3
83932,-8.101977999999999,3.8977604,7.546523599999999,b,s3,s3_1,2
37160,-1.225816,-2.758086,9.040393,f,samsungold,samsungold_1,3
57285,-5.056491,-0.9193620000000001,8.121031,c,samsungold,samsungold_1,0
108483,-1.379043,1.379043,9.959755,i,samsungold,samsungold_2,0
60556,-1.9728221999999997,2.0111293999999997,8.408437,i,s3,s3_1,2
111274,-4.6639050000000015,0.80445176,8.485051,h,s3,s3_1,4
50505,-4.6830587,-0.019153614,8.7532015,i,s3,s3_2,3
87213,7.763199,0.56982,6.801927,c,s3mini,s3mini_1,5
115760,-9.100113,-4.354309,6.312973,e,nexus4,nexus4_2,3
127057,-0.39390564,2.342865,15.134628,i,nexus4,nexus4_2,2
98533,-2.451632,-1.685497,9.19362,e,samsungold,samsungold_2,2
100372,-3.06454,1.072589,7.5081229999999985,d,samsungold,samsungold_1,2
98341,0.80563354,0.6785431,8.798278999999997,i,nexus4,nexus4_1,2
97511,-4.207428,1.331955,10.306244,i,nexus4,nexus4_1,3
79502,-0.68074036,1.746582,9.652633999999999,b,nexus4,nexus4_2,4
48952,-2.758086,-0.4596810000000001,9.19362,d,samsungold,samsungold_1,4
72400,9.269043,0.9320526,4.3005676,b,nexus4,nexus4_1,1
121500,5.2564697,0.047884032,7.546523599999999,a,s3mini,s3mini_1,0
20894,-1.9351958999999999,1.4276123,9.395553999999999,g,nexus4,nexus4_2,4
23,-6.0621184999999995,0.076614454,10.869676,h,s3,s3_1,3
47822,-1.9306029999999998,0.5119170999999999,8.060364,g,nexus4,nexus4_1,2
37373,-3.0182648,0.9241638000000001,6.8628387,b,nexus4,nexus4_2,5
94642,-3.8367082999999997,0.35075054,8.736442,d,s3mini,s3mini_1,4
133113,3.8881836000000014,0.31603462,8.6574335,e,s3,s3_2,1
48714,-6.0716953,0.45968673,7.086836999999999,a,s3,s3_2,4
68065,-6.0496674000000015,0.5290222,7.6697845000000004,a,nexus4,nexus4_2,4
120920,1.685497,-0.153227,9.806528,h,samsungold,samsungold_1,1
133456,-1.6413879,1.6663971000000002,11.848724,b,nexus4,nexus4_1,2
128066,-8.887166,3.370994,11.032344,b,samsungold,samsungold_2,3
57433,-4.443583,1.072589,8.733939,h,samsungold,samsungold_2,4
49840,-2.9004364,1.8215636999999998,11.198685000000001,h,nexus4,nexus4_2,3
50195,0.6104430999999999,1.7270966,8.988708500000003,f,nexus4,nexus4_1,2
115334,-0.5045929,-0.0065612793,8.736191,i,nexus4,nexus4_2,0
68584,-0.5916443,-1.6101836999999999,9.972992,c,nexus4,nexus4_1,1
102558,-4.3957543,-0.45010993,5.9663505999999975,c,s3,s3_2,5
21995,-3.7732617999999993,-0.047884032,9.011775,d,s3,s3_2,3
33820,-1.53227,-1.225816,9.040393,f,samsungold,samsungold_2,0
133500,-5.362945,-3.06454,12.564614,b,samsungold,samsungold_2,3
105200,9.040393,0.9193620000000001,4.443583,b,samsungold,samsungold_2,1
1275,-3.8977604,0.18195933,10.534488,d,s3,s3_1,3
77864,-3.06454,0.612908,6.435534,g,samsungold,samsungold_1,2
98982,-0.12449849,-2.0302830000000003,6.0621184999999995,h,s3,s3_2,0
70750,-1.4987701999999998,0.80086046,10.981005999999999,b,s3mini,s3mini_1,0
127245,-4.5631255999999984,0.7599182,8.680252000000001,h,nexus4,nexus4_2,4
55239,-0.6938324,-1.9620361000000002,9.688339,c,nexus4,nexus4_2,1
118237,-4.137129,-1.8387240000000002,14.096884,i,samsungold,samsungold_1,3
111323,-6.4164605,0.7086836999999999,3.8690300000000004,h,s3,s3_2,3
131148,-1.447295,-0.61411273,9.746795,d,s3mini,s3mini_1,0
6915,-3.830675,2.451632,7.5081229999999985,g,samsungold,samsungold_1,5
106682,-2.298405,1.225816,4.137129,d,samsungold,samsungold_2,3
78983,-1.8222961,-0.94129944,10.547852,f,nexus4,nexus4_1,0
58343,-9.308656,-5.4683566,11.089942,h,s3,s3_2,3
99606,-5.242721599999999,-0.588562,4.4229584000000015,c,nexus4,nexus4_2,2
108149,-2.5091232999999997,-0.047884032,9.308656,e,s3,s3_1,4
57725,3.370994,0.4596810000000001,9.653300999999999,d,samsungold,samsungold_2,1
101686,2.0925324,2.9819782000000004,7.590816499999999,e,s3mini,s3mini_1,0
77068,1.1771393,1.1348267,8.461258,e,nexus4,nexus4_2,0
1150,-4.685882599999999,1.1117706,7.8211365000000015,h,nexus4,nexus4_1,2
8032,-0.95584106,2.1448517000000002,8.892303,g,nexus4,nexus4_1,0
116123,-0.9439392,0.27745056,12.389069000000001,b,nexus4,nexus4_1,0
80767,-1.9153613999999999,0.05746084,9.394848,f,s3,s3_2,4
7682,-2.783798200000001,-1.4454956,9.256302,c,nexus4,nexus4_2,4
132103,-5.813122,-2.0973208,8.762777999999999,d,s3,s3_1,5
24159,-2.429123,-1.3038635,9.150375,c,nexus4,nexus4_2,4
127286,-6.282307,-0.306454,9.19362,c,samsungold,samsungold_1,2
